5,1,7,7,1,7,5,4,7,7
1,1,11,7,33,7,3,4,4,2
111,222,444,444,111,444,111,444,222,444
444,444,444,222,222,111,555,111,444,444
7,2,5,9,11,1,2,1,33,6
1,4,5,1,1,1,1,6,1,5
4,1,5,1,1,2,1,1,1,1
7,11,2,4,1,7,6,1,3,5
1,8,1,2,7,3,88,1,1,1
1,2,1,1,7,1,7,22,3,1
5,7,1,1,1,11,1,8,11,33
1,2,7,2,2,8,4,7,1,1
7,4,11,1,5,6,8,1,9,1
6,2,1,4,7,1,2,4,1,2
2,22,7,1,1,3,11,33,3,7
3,4,1,7,4,2,88,1,7,5
11,1,1,22,6,5,1,1,1,5
1,1,1,8,1,1,5,2,5,4
2,8,1,1,6,4,1,8,7,1
1,8,4,1,1,1,7,6,2,7
1,2,1,3,1,4,1,4,2,1
4,11,7,1,77,1,1,11,4,3
5,4,2,4,4,1,2,2,1,2
2,1,8,1,1,7,3,4,33,2
4,2,1,4,4,3,9,11,6,6
1,7,1,1,2,1,1,22,33,4
2,5,1,3,2,6,2,6,1,5
1,1,7,11,8,1,2,2,2,1
8,2,2,2,7,1,1,3,3,9
3,1,6,4,4,5,5,2,1,8
7,6,8,8,8,8,8,5,77,2
2,1,1,5,4,8,11,1,1,7
8,2,11,2,3,7,1,8,4,1
6,1,1,7,2,2,1,1,3,1
6,2,4,5,1,1,2,77,7,2
4,7,5,9,1,4,2,1,4,5
1,4,2,7,2,2,2,2,8,3
1,2,4,1,7,1,7,7,1,4
7,1,1,4,8,1,5,1,4,5
5,1,11,5,2,6,2,1,22,1
8,8,3,3,4,1,7,22,5,2
4,1,8,1,2,2,8,22,4,7
6,7,2,2,7,8,1,6,4,1
2,1,3,2,6,2,8,6,1,1
2,1,1,1,7,2,4,2,1,2
2,4,77,4,7,1,1,7,2,1
2,11,2,1,7,7,3,8,1,8
7,1,2,1,6,2,8,7,1,2
9,2,1,6,3,1,1,2,3,7
7,4,1,1,6,3,4,9,4,6
2,5,1,5,1,7,5,1,1,1
1,1,2,3,2,4,8,7,4,11
4,11,1,1,1,1,3,1,6,1
1,7,1,4,6,5,7,1,4,5
5,7,7,8,1,1,1,8,2,6
7,7,1,2,4,6,6,77,4,11
2,1,11,2,3,1,1,1,4,4
11,7,4,1,1,5,1,2,1,4
4,2,2,4,7,1,3,2,5,7
4,2,22,1,7,1,4,2,7,5
2,4,4,2,1,4,2,8,8,4
5,1,1,22,1,1,1,1,1,7
1,1,11,1,1,7,1,4,7,5
1,8,4,3,4,8,5,7,1,1
1,8,7,5,6,4,5,3,1,1
7,5,4,1,8,2,1,22,1,2
9,8,2,7,4,1,22,7,7,1
6,1,7,1,1,1,1,1,1,3
2,6,1,4,7,5,8,2,1,33
2,1,8,1,7,22,7,1,7,2
11,11,1,1,1,4,22,5,5,5
222,444,444,222,444,111,444,222,444,111
4,7,1,4,1,2,1,1,8,2
6,7,1,1,9,8,7,4,6,1
2,1,8,3,1,2,4,3,2,7
3,8,8,1,1,2,1,2,4,1
1,6,1,2,1,6,11,77,4,7
2,1,6,2,8,2,1,7,2,1
1,1,1,1,1,1,7,7,1,5
22,7,1,2,1,1,1,7,4,5
22,5,2,2,1,3,5,2,1,5
2,2,1,2,4,1,1,7,2,7
5,6,7,4,7,4,2,6,2,8
1,5,7,7,5,22,4,33,7,8
111,111,333,444,444,5,1,6,8,5
4,5,5,7,1,1,2,7,1,4
1,4,5,1,9,7,1,1,8,1
2,4,1,77,4,5,1,1,1,1
1,1,4,4,1,5,1,7,2,11
1,7,22,2,6,5,8,77,7,2
5,7,1,77,6,1,7,2,1,6
1,2,4,8,1,4,33,5,7,4
1,4,11,9,8,5,7,2,7,1
1,2,7,7,2,1,8,4,4,2
2,2,1,2,6,2,3,2,4,1
2,1,4,1,5,6,1,1,2,8
5,1,4,6,2,7,1,2,3,1
4,1,1,3,11,2,1,2,1,2
1,4,1,2,4,33,4,1,1,3
2,5,4,11,1,7,2,3,3,4
1,1,8,7,4,5,7,7,1,1
1,7,2,1,1,2,6,8,2,7
1,2,4,1,6,5,1,1,4,2
77,4,1,3,5,22,1,7,5,4
2,22,1,1,2,4,5,5,1,1
2,4,2,7,2,1,8,8,1,8
1,3,11,11,1,2,5,1,7,6
6,4,1,2,1,5,1,1,6,6
88,1,3,22,111,444,111,444,444,555
111,444,444,111,333,444,111,444,333,444
7,22,33,444,111,111,222,111,444,444
444,111,222,111,222,111,111,111,444,333
444,444,333,111,444,111,111,111,444,444
1,7,2,8,1,5,1,4,1,6
7,1,5,2,1,1,1,2,1,2
1,1,2,8,2,7,2,1,1,1
5,1,1,4,1,3,8,1,9,1
6,1,4,4,2,7,1,8,22,4
4,6,6,7,4,5,1,8,1,1
1,5,2,5,1,1,6,1,1,77
7,7,6,2,1,1,2,6,4,5
77,4,8,3,8,1,1,2,4,1
4,77,2,6,1,8,2,1,1,4
11,8,6,5,7,5,1,2,6,3
1,9,1,6,5,9,7,7,6,1
1,1,7,4,8,5,33,8,2,2
1,2,6,4,1,4,4,8,3,4
1,1,4,1,1,4,1,1,4,5
1,5,77,11,2,1,11,3,3,7
1,5,1,1,2,1,5,7,3,2
2,1,1,1,3,2,1,4,1,4
2,33,2,11,2,1,1,1,8,8
11,2,2,8,7,8,1,33,2,8
5,1,77,5,1,1,1,2,4,4
7,6,6,1,4,5,1,4,2,5
1,8,4,4,8,2,11,4,1,4
22,3,4,1,1,4,9,7,4,1
2,2,2,11,1,1,7,1,1,1
2,2,4,1,2,4,1,2,4,7
7,2,4,1,7,7,3,4,8,1
3,11,11,1,7,1,2,5,4,8
22,5,1,1,2,1,4,4,7,1
1,1,4,2,8,4,2,3,1,1
1,8,8,1,1,2,2,7,9,2
1,6,2,1,1,4,11,7,1,11
1,7,1,2,4,4,4,5,5,1
3,5,6,11,4,3,2,88,6,33
1,2,1,1,2,1,2,5,2,5
7,2,6,1,1,1,88,1,7,5
5,4,2,2,2,6,3,4,7,1
1,1,1,1,1,11,5,6,11,5
1,4,7,8,7,5,1,1,2,2
2,2,8,5,5,1,2,2,1,6
1,1,11,4,2,11,1,4,1,1
1,4,1,2,1,5,11,2,5,2
1,3,11,7,1,1,4,2,5,7
7,88,5,4,6,2,1,7,5,2
1,6,4,7,7,1,5,5,2,22
11,1,1,9,5,2,22,1,1,6
333,111,222,222,111,111,333,111,444,111
4,1,2,6,8,3,1,88,2,5
1,2,6,11,1,1,6,1,2,1
1,1,3,3,11,1,2,4,2,4
2,2,3,1,7,2,1,9,4,4
1,2,2,6,2,1,4,6,5,6
1,1,7,8,3,1,1,7,2,4
3,1,11,1,7,8,3,2,6,5
5,1,4,6,8,2,7,7,1,4
6,22,7,1,1,2,8,2,1,5
11,1,4,6,5,11,4,6,3,8
4,5,1,11,7,4,1,1,1,2
4,5,7,11,3,2,1,1,5,4
1,2,1,6,7,4,3,4,2,2
11,1,7,8,7,5,4,7,22,2
4,6,2,3,22,8,1,11,11,4
7,1,33,111,111,444,444,111,111,555
111,222,111,555,444,444,222,444,111,111
444,111,444,44,44,55,44,44,44,44
44,44,66,44,44,44,44,44,44,44
44,44,44,44,44,77,1,7,1,1
4,1,2,5,7,1,1,4,1,7
1,6,5,1,7,1,2,88,7,4
7,1,1,4,1,1,1,2,7,7
2,1,4,1,2,8,3,3,2,4
7,1,1,2,2,5,11,1,2,1
8,7,9,8,1,3,1,1,1,3
8,5,3,4,1,4,1,1,4,2
11,7,2,7,11,6,1,6,7,1
4,8,1,1,7,7,7,7,1,1
2,9,4,1,1,1,5,1,2,11
7,4,4,1,7,1,1,2,8,2
4,4,7,1,4,2,2,3,1,4
2,6,2,11,11,1,77,7,22,7
3,88,2,1,6,1,6,4,2,5
2,2,2,5,9,5,2,8,77,4
1,11,8,7,3,1,77,5,6,5
2,7,2,2,5,3,5,1,4,2
1,7,5,2,2,7,4,6,2,2
8,22,1,1,7,6,1,1,2,8
1,1,1,5,2,2,1,1,1,7
1,2,1,4,1,1,5,5,3,22
11,11,7,1,2,4,11,1,1,8
5,5,7,5,1,1,5,5,1,7
1,4,3,2,8,2,1,4,1,7
1,7,5,2,1,1,1,7,2,1
6,6,1,6,6,6,7,22,4,6
1,5,7,1,4,7,3,1,8,6
5,2,5,4,7,2,1,4,6,9
444,444,444,222,555,444,222,444,444,111
44,44,44,44,44,44,55,55,55,55
44,55,44,44,44,44,44,44,44,44
44,55,44,44,44,55,44,44,44,8
1,7,3,4,9,4,1,4,6,8
1,2,1,2,5,1,4,4,4,8
11,4,2,4,1,8,2,5,5,444
3,11,2,1,4,33,1,4,3,2
1,1,9,3,5,1,2,5,4,2
1,2,5,4,2,2,88,2,1,6
4,11,1,7,2,1,1,7,1,2
5,1,1,1,1,3,8,4,1,8
6,6,4,4,2,2,1,1,2,5
6,22,11,1,1,2,2,1,1,77
9,6,4,2,1,22,5,1,4,4
8,2,3,1,6,4,6,4,1,6
1,6,3,1,1,2,7,22,2,3
2,1,2,1,2,1,7,4,77,1
3,1,5,1,3,7,1,1,6,1
2,11,1,7,6,4,2,11,4,8
1,1,4,4,1,1,1,5,1,77
1,3,7,8,7,9,5,11,4,1
444,555,444,111,11,9,2,4,5,2
2,1,1,2,222,111,444,2,5,6
9,11,1,4,5,5,1,2,11,2
111,111,444,111,444,111,444,444,111,444
444,444,444,333,444,444,555,444,222,222
1,7,2,1,11,7,1,2,7,1
2,2,4,1,33,22,3,1,6,1
1,6,7,11,1,8,8,1,2,1
2,8,5,2,1,3,1,8,1,6
7,4,11,1,2,8,2,5,4,2
4,8,1,11,3,3,6,5,2,7
2,2,8,1,4,1,2,4,3,2
1,2,1,1,8,22,1,1,2,2
111,222,111,666,444,111,444,444,444,111
22,1,5,7,6,4,4,6,3,5
2,11,77,2,7,5,7,5,1,1
6,1,7,1,4,2,1,1,2,11
7,2,1,2,7,1,4,1,8,2
2,1,8,11,1,1,1,11,5,2
2,4,1,4,2,8,4,4,1,4
1,2,11,1,4,11,1,4,4,9
2,11,7,1,1,7,7,1,4,1
5,5,4,11,2,9,1,4,2,7
4,1,2,3,3,6,4,2,5,1
9,2,1,8,9,2,11,1,4,2
7,2,1,1,1,5,3,4,1,4
22,8,2,2,7,2,1,1,1,5
4,77,7,3,1,1,1,1,5,1
6,1,5,1,1,77,4,1,7,2
1,1,6,1,7,6,1,7,2,4
2,1,7,7,7,8,1,6,11,7
5,6,9,4,1,5,4,6,1,1
1,1,2,1,77,5,7,4,11,4
4,1,2,4,4,7,1,7,8,9
111,111,111,222,222,444,444,444,444,444
444,444,1,6,1,1,22,7,1,5
4,4,1,1,4,11,1,1,1,4
1,22,2,2,7,4,1,3,3,1
2,2,1,3,1,1,1,33,77,2
2,5,1,8,1,4,4,4,1,5
1,7,8,33,1,4,4,4,1,3
4,6,77,22,1,33,1,1,11,2
2,3,4,3,1,6,6,4,7,2
11,7,8,11,5,1,8,7,4,1
7,7,1,11,11,7,1,5,1,4
2,7,3,7,7,2,6,7,5,1
8,7,1,22,2,6,1,3,5,4
1,4,2,2,8,22,1,4,7,2
3,5,77,9,1,1,4,4,4,2
2,8,4,1,2,1,7,2,1,2
5,1,5,4,6,5,2,1,2,1
1,1,5,1,1,1,2,22,5,7
7,5,1,2,1,22,1,2,22,3
7,1,5,2,5,7,8,7,1,4
5,4,7,4,2,1,2,7,1,5
4,4,4,1,9,1,3,1,1,4
1,9,1,77,5,88,3,33,3,8
6,8,7,2,2,7,2,22,6,9
111,222,222,77,2,4,4,1,1,8
1,3,2,1,2,1,4,7,5,1
1,7,22,2,5,2,2,2,2,6
2,1,1,1,6,2,2,1,33,7
88,7,5,7,1,1,2,7,5,1
1,88,1,1,3,5,2,7,2,5
7,4,22,11,5,2,7,3,1,1
7,11,2,77,1,1,4,11,1,3
4,1,1,7,1,22,1,4,1,4
5,2,1,1,9,11,1,77,7,5
1,11,4,1,2,1,2,2,1,5
7,6,22,4,3,11,1,6,2,7
8,2,1,1,1,4,3,11,4,1
5,3,2,1,2,6,1,1,2,1
1,5,2,4,5,1,4,5,1,3
1,4,2,1,3,22,1,22,2,4
1,3,6,2,1,1,2,22,11,1
2,5,1,2,4,7,4,1,1,5
1,3,7,3,4,1,3,4,6,2
1,3,1,222,444,111,444,111,444,666
1,4,1,6,7,1,1,22,7,1
6,6,4,7,33,2,5,4,4,5
1,33,9,4,4,1,1,1,4,22
5,3,2,2,1,1,5,2,2,7
1,7,77,3,22,6,6,4,8,2
5,1,1,4,1,1,7,1,1,1
22,2,1,7,8,1,5,1,1,1
8,1,5,1,7,4,2,2,1,1
1,8,11,2,4,6,5,7,1,77
2,77,8,2,2,1,1,2,6,5
2,2,4,11,3,7,4,3,2,1
2,1,1,5,8,1,22,9,6,1
1,1,6,1,1,1,1,5,2,2
4,4,1,2,2,6,5,8,8,3
1,1,4,11,3,77,9,11,11,7
4,1,1,1,2,4,4,7,6,11
1,6,2,1,3,1,7,7,1,5
2,5,1,4,88,1,4,6,7,4
3,33,5,4,6,7,2,5,2,7
2,1,7,1,8,5,3,3,8,4
4,33,22,2,1,7,7,4,1,1
1,1,7,4,5,5,8,2,6,1
4,1,5,1,2,11,1,4,1,1
5,5,2,4,5,4,1,8,1,1
7,5,5,5,7,2,4,2,1,8
3,8,2,1,1,4,4,4,11,8
4,1,2,1,11,6,2,22,444,444
444,444,111,111,444,222,444,222,111,444
222,444,444,444,444,444,333,111,444,222
444,111,333,111,111,111,2,4,4,2
6,5,1,1,7,1,8,11,77,1
1,2,4,4,5,2,5,22,6,1
1,8,4,1,7,1,4,1,8,7
7,8,4,1,4,5,11,1,1,1
2,2,2,11,1,22,222,333,111,111
444,444,111,111,444,222,111,222,444,222
444,222,444,444,111,111,111,111,111,444
222,444,444,444,111,111,111,444,111,444
222,555,111,111,444,111,444,444,111,444
333,111,111,111,333,111,6,4,11,2
2,1,2,3,2,1,7,7,1,1
2,7,8,1,11,7,1,2,2,5
3,1,1,6,8,6,8,3,2,4
7,1,4,4,7,6,9,1,9,3
2,11,33,1,7,2,2,4,5,4
4,3,4,3,2,1,4,11,5,1
1,8,5,5,6,11,22,2,7,6
1,1,1,3,1,2,2,1,5,11
1,6,88,11,1,2,2,1,1,1
7,8,1,2,1,3,2,6,11,4
4,5,2,1,6,1,2,3,8,5
1,7,1,4,1,1,2,4,4,5
5,3,1,6,5,4,7,5,2,6
4,8,1,4,2,5,1,1,1,1
2,5,4,4,5,22,1,7,1,11
3,2,4,9,6,7,2,11,5,1
1,1,7,2,4,4,1,1,88,3
1,7,1,1,1,1,7,2,1,4
6,1,7,8,4,1,2,33,7,11
7,2,6,7,22,2,1,1,1,2
4,8,4,1,7,5,11,1,7,6
5,8,11,2,1,7,2,1,3,1
6,1,1,1,4,2,11,2,3,2
7,5,3,1,3,2,7,8,5,7
6,2,6,8,7,4,3,2,9,5
8,1,2,4,3,8,2,6,1,1
2,7,1,4,2,8,4,2,1,4
1,1,2,2,4,5,8,6,1,3
3,5,1,3,1,7,7,1,1,6
22,3,2,1,2,2,5,8,3,77
2,4,6,2,1,3,3,4,1,11
1,7,6,1,1,6,1,4,5,5
1,1,4,11,4,2,3,8,1,3
22,2,2,1,4,5,3,7,7,2
7,7,8,7,4,4,1,5,3,7
1,2,1,1,7,5,2,9,2,1
11,11,4,1,8,2,1,2,11,7
1,1,3,8,2,2,11,2,1,33
4,1,1,9,2,2,7,7,7,5
22,7,2,5,1,11,1,9,7,7
8,4,4,1,1,8,11,7,1,2
7,4,1,7,5,5,2,5,2,5
7,1,2,6,22,1,1,3,1,1
2,6,1,2,22,6,1,8,5,1
2,1,2,1,11,8,1,9,2,1
3,4,4,1,1,5,2,1,4,2
4,2,4,1,3,4,7,2,4,2
1,1,7,1,3,11,88,1,7,5
5,5,11,3,11,6,1,1,1,2
7,1,8,1,2,4,5,33,6,2
1,2,7,1,7,2,3,1,1,77
1,7,5,5,9,5,2,2,2,3
8,4,4,7,1,6,1,6,7,3
4,5,1,1,1,7,3,4,2,1
1,5,2,4,2,11,1,2,1,7
11,2,1,1,7,6,2,2,5,1
1,77,1,1,5,2,2,3,4,6
7,8,3,4,1,1,5,1,5,1
7,2,2,1,2,8,1,8,1,8
6,1,8,88,22,4,2,4,5,4
1,2,1,2,22,8,8,1,11,4
7,3,1,1,2,5,88,2,1,6
2,5,5,1,3,2,5,1,7,8
1,4,2,2,4,11,2,1,2,1
4,4,1,7,4,1,3,1,4,1
4,1,2,4,1,4,8,1,1,7
11,4,2,3,7,1,8,11,3,2
1,4,4,2,4,4,4,1,4,7
3,1,5,3,8,2,2,6,2,2
4,4,1,9,3,3,2,1,5,7
7,4,2,1,2,2,5,1,1,5
9,1,3,3,3,7,3,11,2,1
22,7,1,3,1,1,5,1,7,2
1,2,3,1,1,2,7,1,1,2
11,1,3,2,2,7,4,2,1,1
1,2,7,3,11,2,77,33,1,6
1,5,5,2,6,4,1,2,1,1
1,2,8,7,4,4,7,7,4,33
2,2,1,7,1,1,1,1,2,4
7,1,7,2,77,7,1,4,4,7
4,8,5,2,4,2,9,2,11,4
6,7,1,22,5,6,6,1,2,4
11,3,1,7,2,3,5,8,1,2
8,1,4,1,11,22,1,1,1,4
4,1,4,3,1,1,1,3,1,6
2,1,5,5,2,5,4,1,6,1
4,1,77,7,11,1,7,2,1,1
33,4,1,1,7,3,4,1,1,1
4,7,1,77,1,1,2,4,7,4
1,1,3,2,4,11,1,5,3,1
1,1,1,8,6,1,5,22,111,222
222,111,444,444,444,111,555,111,111,111
222,111,444,111,444,111,111,111,444,222
222,111,444,222,222,444,444,444,44,44
44,55,444,222,444,444,222,111,111,111
444,444,444,222,111,222,111,444,444,111
222,111,222,111,444,222,444,333,222,444
444,222,5,2,5,2,1,7,2,2
1,11,2,2,6,1,2,1,3,8
4,7,2,22,6,1,1,7,1,3
77,7,11,4,8,2,2,2,3,5
1,22,33,88,2,4,4,1,1,4
4,2,2,2,7,5,7,7,2,4
5,5,22,222,222,444,444,111,111,111
444,222,444,111,444,222,444,222,222,444
111,111,444,2,77,1,1,1,1,5
8,4,8,1,1,4,9,4,2,11
4,2,2,22,1,3,4,2,5,1
4,1,7,4,1,1,7,1,1,6
1,22,1,1,5,2,8,2,8,3
1,4,5,1,1,8,22,2,1,2
7,2,1,1,5,1,77,5,22,1
1,5,2,1,7,1,8,1,1,5
11,3,11,6,1,3,2,7,4,7
1,7,1,5,8,2,8,2,4,4
1,4,4,4,8,2,4,1,1,1
1,11,22,1,2,3,1,7,1,1
1,8,2,4,1,5,1,8,1,3
2,1,1,2,1,6,6,1,77,4
2,4,2,22,2,5,11,1,1,1
4,7,6,1,4,2,5,4,2,1
1,4,2,7,7,5,1,6,3,1
4,88,1,2,8,7,7,3,1,33
4,1,1,5,2,1,1,1,1,4
1,7,2,8,2,4,22,7,1,3
5,2,4,8,4,2,1,2,7,7
4,2,8,9,1,11,1,1,6,7
4,1,1,4,2,1,4,6,33,4
4,5,11,7,2,11,4,1,22,4
2,5,1,1,4,2,3,2,11,1
7,7,4,4,11,2,3,1,1,5
8,2,3,6,1,22,4,1,2,2
2,5,11,7,2,2,7,33,6,2
1,1,11,1,4,1,7,3,1,1
1,5,4,1,1,5,1,7,2,1
1,1,1,1,4,7,3,7,22,1
2,2,1,6,1,7,2,8,7,3
1,4,3,5,2,5,1,1,1,1
3,2,5,7,5,4,4,3,7,5
4,2,1,7,4,1,6,1,2,8
9,6,7,7,5,1,5,77,4,7
2,2,1,11,1,4,1,3,3,1
1,4,33,1,7,2,2,5,3,5
1,1,1,1,11,11,2,2,1,2
3,4,1,8,5,2,2,7,6,3
1,1,1,8,5,4,11,4,1,2
3,11,3,7,2,1,77,1,33,1
1,9,5,5,1,11,6,2,6,11
5,4,1,5,2,11,7,11,4,77
1,4,4,3,4,11,4,8,1,1
22,1,7,1,1,1,1,4,1,11
7,5,2,1,2,2,5,1,33,4
4,5,1,7,1,1,22,1,3,4
1,5,6,4,1,4,7,2,4,1
22,4,8,1,3,6,77,1,4,1
1,1,1,1,1,3,5,6,22,5
1,3,1,1,7,7,2,4,2,2
11,1,7,2,4,1,1,2,5,6
1,2,7,1,1,1,3,7,2,5
4,2,1,7,4,6,4,3,2,4
1,7,7,5,1,11,2,1,6,7
1,2,1,1,1,2,1,7,1,1
7,9,1,1,7,2,22,5,1,1
7,4,2,1,11,11,6,4,1,1
5,6,6,1,1,5,2,4,1,1
1,1,7,8,1,7,4,2,7,9
2,5,2,1,5,7,1,1,2,1
7,33,4,5,1,1,8,4,1,6
2,2,4,5,1,1,5,1,1,4
4,1,9,3,8,1,4,7,11,4
1,2,3,11,1,8,1,1,9,6
8,7,3,7,4,1,6,7,2,2
4,4,4,6,7,7,1,4,1,5
2,4,1,7,7,2,2,8,4,1
3,1,4,7,5,33,33,1,11,5
4,7,4,2,1,2,1,2,3,11
7,7,5,7,5,88,6,9,3,1
7,7,2,6,5,4,2,1,7,6
1,1,22,1,4,4,6,1,1,1
1,2,1,7,11,7,1,4,2,1
33,2,5,7,3,33,5,11,3,2
1,3,2,1,4,7,7,7,5,9
2,1,7,2,6,1,5,4,1,11
3,1,1,7,4,1,11,1,1,1
1,1,11,1,5,1,5,7,22,7
8,5,11,2,5,1,1,2,2,7
77,7,4,3,2,2,5,8,2,9
2,3,2,1,7,33,1,2,3,2
2,7,11,8,8,2,4,2,2,1
6,33,4,11,1,1,1,1,7,1
22,1,5,1,1,1,8,4,2,7
77,4,2,2,1,1,1,2,9,1
4,4,1,4,1,4,7,1,3,9
2,4,1,2,2,1,2,2,2,1
6,1,5,4,2,2,2,4,7,4
3,7,1,9,7,1,1,33,2,2
1,1,5,6,1,1,5,2,2,4
2,1,1,7,8,6,8,1,8,88
1,7,4,5,1,7,7,2,11,4
5,2,3,11,6,2,4,1,1,4
3,4,7,5,7,2,1,6,1,8
4,2,4,4,5,22,1,4,4,11
1,3,8,1,1,1,1,3,4,1
8,2,2,1,4,4,2,1,3,2
8,1,7,22,4,4,1,4,2,4
1,6,1,2,7,1,1,6,1,1
2,4,11,1,1,3,5,7,5,8
3,1,1,11,1,5,4,3,11,1
2,2,1,7,7,3,2,3,1,8
22,111,555,111,444,222,111,444,444,111
444,111,111,111,555,111,111,444,444,222
111,444,7,1,1,5,3,2,1,33
11,5,7,6,2,4,1,33,5,5
11,2,2,5,1,1,2,3,22,77
33,1,2,6,1,8,1,2,1,1
2,4,2,7,8,1,1,2,1,4
4,1,4,11,8,4,1,7,1,7
3,2,1,1,2,22,111,222,333,222
222,222,444,444,444,111,1,3,11,1
4,4,1,2,1,1,4,2,3,7
4,1,2,1,77,2,7,2,2,1
5,3,5,2,4,1,3,1,2,4
1,7,1,1,4,1,2,5,2,2
2,11,2,6,7,1,1,2,6,4
5,4,11,6,4,2,33,2,6,4
5,2,7,6,4,2,3,4,3,1
6,4,2,6,11,1,2,1,4,1
4,4,2,6,6,3,4,7,2,7
4,1,6,1,1,4,33,2,4,1
7,7,1,2,8,4,1,4,6,6
22,2,22,1,2,4,7,7,6,7
2,1,4,1,77,7,3,6,1,4
2,2,1,2,1,1,2,77,1,7
1,7,2,1,2,1,5,1,8,7
3,3,1,8,2,1,1,8,1,5
6,4,4,4,1,2,22,555,333,111
444,222,111,444,111,111,222,44,55,44
44,44,44,44,44,44,44,44,44,44
44,44,55,44,44,44,44,44,44,55
55,55,44,55,44,44,44,55,44,44
44,44,44,111,222,111,444,222,222,111
111,111,444,111,222,111,333,444,111,444
444,111,444,44,44,111,222,444,111,111
444,444,444,444,111,111,444,111,55,44
44,44,55,44,1,6,22,8,7,2
1,4,1,1,11,8,2,3,6,4
4,6,1,2,2,11,1,4,2,2
6,1,7,45,56,11,4,1,1,1
4,2,7,5,6,1,6,11,1,2
1,7,4,2,2,8,2,2,5,11
77,22,2,1,1,3,7,1,7,7
7,45,3,1,2,4,4,22,2,11
1,11,3,1,1,5,9,2,1,2
3,4,1,2,3,3,1,6,7,1
8,6,1,7,7,2,45,5,4,2
8,1,88,11,1,1,2,3,1,4
1,7,2,7,1,7,56,33,1,5
2,9,8,8,2,111,222,111,8,4
45,45,7,22,45,3,2,1,8,6
1,8,7,4,4,2,1,1,77,1
3,4,2,3,1,11,1,1,2,8
3,9,11,1,22,11,2,1,22,4
111,555,111,7,1,4,5,1,1,7
2,1,1,2,1,45,1,3,1,77
1,7,2,8,2,4,6,88,1,5
1,4,1,11,1,2,2,1,4,7
4,4,2,1,8,3,6,1,1,2
11,9,4,5,111,111,111,1,3,3
1,2,3,45,3,5,5,7,4,1
2,2,1,45,7,2,1,1,1,8
1,7,1,45,1,1,11,2,4,4
3,1,5,5,5,7,7,8,7,5
2,7,1,7,8,2,1,6,7,2
2,45,3,5,4,3,3,8,3,1
6,1,1,6,11,1,7,9,111,444
111,111,444,222,3,2,1,1,1,1
2,2,5,8,4,2,22,6,7,77
2,1,6,7,7,6,7,2,5,4
6,4,5,1,4,2,7,8,8,5
2,1,5,4,1,4,4,4,6,3
2,5,9,1,444,444,111,444,444,444
444,444,111,111,111,222,6,6,7,1
5,1,5,7,2,4,3,1,1,4
8,2,11,1,45,2,1,1,2,33
1,56,7,1,1,5,8,3,2,2
1,3,2,2,1,4,22,7,2,9
11,2,1,5,1,1,444,555,2,11
5,11,77,7,2,7,2,5,5,1
7,6,1,56,1,4,1,1,45,2
1,3,3,3,2,9,2,8,444,111
444,222,1,1,6,1,1,3,1,1
1,1,7,1,45,2,1,3,5,6
1,4,2,56,7,7,5,2,5,1
6,1,7,1,1,1,7,4,11,1
3,6,9,1,1,1,6,11,11,1
6,1,222,111,1,1,1,1,2,2
2,5,3,56,4,7,1,5,1,4
6,11,1,5,7,1,1,2,6,7
2,8,1,5,5,4,1,4,1,22
2,11,4,2,1,22,2,2,1,4
8,1,2,1,2,9,7,45,1,1
2,1,7,6,111,222,111,444,222,444
444,444,444,666,3,6,4,11,4,8
2,3,5,2,7,2,1,2,2,3
2,6,1,2,1,11,4,2,5,7
4,1,2,6,11,5,1,1,2,7
5,2,2,45,8,4,1,3,1,1
2,11,1,2,2,2,1,7,1,8
1,7,7,5,5,22,33,1,11,11
2,3,2,8,7,2,1,2,22,8
11,1,1,1,5,7,1,5,4,7
4,1,4,2,3,5,2,4,22,444
444,222,444,111,111,111,222,111,111,444
222,444,444,111,444,444,444,111,111,222
111,444,111,222,1,45,4,7,2,6
1,5,6,4,6,2,2,1,5,45
1,77,4,6,4,45,7,1,2,4
7,5,56,2,45,7,6,7,7,2
2,7,4,77,5,1,1,1,1,1
2,22,7,2,7,22,1,2,1,2
2,22,4,1,2,3,3,1,11,1
7,1,11,8,1,22,7,5,7,1
2,1,1,1,1,333,111,111,111,444
444,111,111,444,444,222,444,444,444,111
111,111,111,333,222,444,444,111,111,111
444,444,444,111,222,222,222,111,444,444
222,111,444,444,222,444,111,111,222,111
444,444,111,111,222,444,444,444,8,1
1,2,11,7,1,2,3,2,5,4
4,1,5,45,2,4,1,1,4,4
1,2,5,11,1,1,2,4,1,7
2,5,2,1,7,45,8,1,6,5
45,6,2,2,4,1,7,5,22,3
1,2,6,8,8,1,4,3,5,2
5,7,7,3,4,5,4,45,1,7
1,7,4,6,8,1,5,4,2,1
2,7,1,1,6,2,1,1,11,2
33,11,4,1,9,1,4,1,111,444
111,222,33,2,3,5,11,1,1,56
11,2,1,3,1,2,3,2,2,4
2,1,45,1,45,6,2,3,4,7
5,4,4,7,2,4,45,7,4,8
4,45,8,3,5,1,1,1,22,2
8,5,1,3,1,2,7,6,1,8
2,2,1,6,5,7,6,1,7,3
11,8,9,11,8,2,1,7,4,3
2,9,555,1,11,2,4,1,2,1
22,5,2,2,2,2,1,1,2,7
1,6,1,1,22,1,2,1,7,7
4,2,2,2,7,2,5,3,7,22
8,45,7,1,4,6,1,8,1,1
1,5,1,1,5,11,2,1,1,1
